height_cm,weight_kg,body fat_%,sit-ups counts,broad jump_cm
184.8,84.4,15.3,41.0,278.0
164.2,63.7,19.5,52.0,193.0
161.0,58.2,24.7,40.0,157.0
172.7,58.22,25.9,46.0,184.0
171.0,74.8,19.1,56.0,230.0
181.2,74.7,18.2,48.0,224.0
157.5,61.4,35.2,10.0,160.0
175.9,67.2,20.06871,25.0,188.0
180.3,75.14,14.6,55.0,242.0
171.7,71.3,18.9,60.0,213.0
158.9,54.1,30.4,17.0,149.0
161.4,60.4,36.2,42.0,162.0
175.3,73.1,13.4,59.0,201.0
174.0,69.5,15.4,56.0,256.0
166.0,66.1,24.0,47.0,230.0
170.5,69.3,23.8,41.0,186.0
171.4,72.2,14.2,62.0,260.0
179.1,96.2,26.6,40.0,200.0
155.4,53.8,23.7,35.0,140.0
174.7,72.6,17.8,40.0,201.0
174.7,65.9,17.6,38.0,212.0
166.2,62.9,18.8,35.0,225.0
156.1,52.7,23.2,47.0,182.0
169.1,66.4,24.0,42.0,194.0
153.8,49.7,29.8,24.0,158.0
173.0,75.0,27.0,42.0,210.0
181.6,84.0,15.0,44.0,211.0
172.6,80.2,17.12946,58.0,235.0
167.4,60.4,28.0,21.0,141.0
163.8,46.7,21.8,42.0,170.0
181.9,78.6,27.8,28.0,172.0
177.7,83.7,32.2,28.0,194.0
181.7,85.22,16.1,47.0,254.0
160.4,53.8,27.5,41.0,184.0
171.0,68.0,11.0,59.0,237.0
151.3,48.4,24.3,19.0,146.0
168.0,57.3,10.1,50.0,242.0
173.2,89.2,25.2,50.0,208.0
165.4,59.8,20.1,51.0,163.0
162.7,53.58,29.3,47.0,180.0
176.8,88.2,26.1,47.0,220.0
175.3,85.2,21.0,60.0,240.0
188.2,96.4,20.9,43.0,229.0
172.3,68.5,13.7,60.0,230.0
161.9,57.1,23.8,40.0,195.0
166.3,66.5,13.7,53.0,248.0
160.0,54.9,26.1,56.0,210.0
176.0,80.9,31.7,46.0,221.0
160.2,49.0,34.1,15.0,133.0
167.4,89.3,26.6,49.0,218.0
159.3,54.0,21.3,33.0,189.0
163.2,65.9,27.7,35.0,175.0
153.5,57.46,30.1,17.0,125.0
167.0,75.0,27.6,32.0,174.0
168.0,61.4,15.4,46.0,160.0
174.7,90.3,26.1,33.0,201.0
178.2,74.0,21.3,52.0,230.0
159.5,45.0,27.1,29.0,125.0
156.1,63.4,29.5,44.0,171.0
171.0,67.3,11.0,57.0,260.0
174.9,68.7,19.9,36.0,188.0
172.9,78.1,21.3,43.0,194.0
173.3,84.9,23.6,37.0,179.0
177.3,77.4,20.9,36.0,193.0
172.1,82.4,30.7,41.0,181.0
164.0,52.6,21.3,32.0,165.0
178.6,85.8,14.5,43.0,232.0
155.8,54.2,29.6,32.0,161.0
178.8,81.3,22.2,52.0,213.0
163.4,64.7,28.9,51.0,170.0
172.0,60.0,14.2,32.0,213.0
174.0,64.8,13.0,62.0,235.0
179.9,84.0,20.2,57.0,214.0
155.0,45.7,26.5,24.0,135.0
164.1,59.9,34.0,27.0,179.0
172.9,69.8,15.7,58.0,227.0
152.9,42.2,21.5,30.0,158.0
174.5,72.4,20.0,39.0,194.0
152.5,39.3,22.2,1.0,109.0
158.8,55.94,31.1,4.0,152.0
170.6,67.9,25.7,45.0,167.0
187.5,78.3,16.8,43.0,199.0
179.2,84.3,23.4,44.0,213.0
168.6,63.9,18.3,45.0,194.0
177.1,74.2,15.5,57.0,213.0
162.0,57.4,15.7,48.0,185.0
162.5,49.2,26.6,18.0,147.0
173.0,63.6,17.9,53.0,217.0
165.5,75.7,30.5,33.0,169.0
177.3,68.7,18.0,33.0,168.0
180.3,80.2,24.7,57.0,235.0
158.7,67.2,36.8,32.0,156.0
174.8,68.5,15.2,60.0,228.0
160.0,57.3,27.6,44.0,178.0
184.1,89.64,13.9,50.0,253.0
165.8,62.0,17.3,52.0,199.0
175.1,81.5,22.0,37.0,209.0
184.3,79.8,15.6,55.0,224.0
176.7,74.88,21.0,52.0,231.0
183.5,77.6,15.1,51.0,236.0
165.3,65.8,18.5,63.0,243.0
166.5,67.8,20.0,46.0,197.0
171.6,58.5,11.3,42.0,202.0
173.3,80.2,24.0,45.0,214.0
157.0,52.9,26.6,35.0,193.0
168.0,73.2,25.9,30.0,164.0
170.7,60.6,12.7,54.0,244.0
159.8,69.5,35.3,30.0,161.0
170.0,64.1,18.9,53.0,250.0
170.0,78.9,27.4,41.0,185.0
168.2,64.0,18.5,66.0,233.0
174.3,72.6,17.9,45.0,202.0
175.7,67.9,11.3,55.0,232.0
170.7,79.2,23.5,43.0,198.0
164.0,63.3,20.8,43.0,203.0
163.0,64.2,34.8,17.0,131.0
160.6,58.5,31.8,21.0,153.0
174.4,74.9,22.5,45.0,187.0
174.3,79.0,25.9,47.0,205.0
161.9,53.9,20.7,40.0,173.0
153.2,50.6,21.6,29.0,150.0
174.1,73.4,15.8,51.0,238.0
159.3,64.6,24.9,23.0,181.0
170.3,63.1,20.6,51.0,170.0
158.9,47.3,18.1,55.0,198.0
171.0,89.6,32.8,44.0,207.0
171.1,80.0,26.2,47.0,220.0
163.7,61.0,17.1,49.0,209.0
171.9,70.2,15.8,30.0,196.0
168.1,101.1,44.6,28.0,171.0
171.5,72.9,20.8,29.0,164.0
167.3,63.5,26.5,48.0,183.0
167.3,95.6,33.4,36.0,156.0
173.6,86.4,24.5,43.0,241.0
169.1,57.2,10.0,40.0,197.0
168.8,73.9,20.8,34.0,228.0
168.8,68.8,20.3,47.0,220.0
176.6,82.1,16.5,46.0,240.0
178.2,69.2,10.3,45.0,213.0
154.8,52.3,35.4,30.0,137.0
168.5,79.1,32.4,21.0,171.0
172.8,73.4,23.2,43.0,173.0
184.2,70.8,18.1,54.0,241.0
169.6,65.2,15.9,59.0,216.0
161.2,63.8,25.9,37.0,162.0
167.6,74.5,17.9,52.0,207.0
177.6,85.8,21.4,43.0,248.0
179.3,73.4,16.2,53.0,230.0
175.9,81.7,23.7,46.0,180.0
166.7,66.9,25.1,40.0,220.0
158.2,55.0,24.5,47.0,185.0
162.3,52.4,23.6,46.0,177.0
175.5,86.8,34.4,56.0,167.0
180.5,69.32,12.8,53.0,225.0
175.0,70.1,13.9,44.0,247.0
173.5,65.3,14.3,46.0,229.0
178.0,84.0,27.5,45.0,222.0
172.4,74.4,18.6,39.0,218.0
179.4,74.3,12.4,58.0,270.0
171.8,69.7,16.7,49.0,228.0
172.0,59.8,14.8,48.0,204.0
183.8,73.0,10.7,59.0,239.0
175.3,66.3,14.7,51.0,249.0
178.0,77.0,15.1,66.0,264.0
173.3,66.0,16.5,39.0,229.0
178.7,73.2,19.2,32.0,223.0
170.9,78.6,17.4,54.0,181.0
176.7,72.7,9.7,48.0,212.0
155.9,55.28,18.8,49.0,210.0
176.6,78.5,25.0,35.0,200.0
161.5,64.4,38.7,12.0,127.0
155.7,51.0,29.2,34.0,164.0
166.0,68.8,31.3,38.0,181.0
160.0,61.2,35.3,28.0,164.0
169.0,78.6,28.1,66.0,215.0
172.8,70.2,28.9,40.0,199.0
175.7,78.9,19.7,46.0,203.0
161.2,60.3,28.0,36.0,164.0
159.2,53.8,33.7,0.0,93.0
167.4,59.1,9.1,35.0,274.0
180.2,76.24,21.2,61.0,218.0
170.2,68.8,15.7,52.0,206.0
181.0,74.9,16.8,48.0,192.0
161.2,57.9,24.3,53.0,180.0
167.1,59.9,19.5,44.0,218.0
177.1,75.5,27.1,46.0,212.0
163.2,61.2,26.4,31.0,173.0
163.3,54.1,24.3,47.0,199.0
182.0,77.3,14.1,57.0,262.0
168.4,65.2,14.4,45.0,220.0
172.8,73.8,20.5,51.0,211.0
172.0,70.6,14.7,59.0,218.0
162.8,56.8,27.9,44.0,186.0
170.4,74.5,21.8,34.0,179.0
155.9,62.7,30.2,25.0,122.0
166.2,62.5,23.5,32.0,177.0
160.0,50.0,20.6,38.0,178.0
177.8,89.3,24.9,35.0,185.0
170.6,74.7,24.7,31.0,175.0
152.1,57.3,28.4,0.0,126.0
176.5,85.7,26.8,49.0,207.0
160.6,50.1,20.5,55.0,170.0
163.8,59.1,26.1,32.0,160.0
171.4,70.7,26.1,39.0,186.0
175.4,64.1,17.0,60.0,211.0
163.9,46.0,25.0,38.0,181.0
162.4,50.92,20.0,46.0,201.0
168.0,62.0,12.2,54.0,211.0
151.3,50.0,32.4,16.0,140.0
174.0,76.5,20.3,45.0,225.0
168.7,65.4,10.8,60.0,248.0
179.9,87.3,22.8,24.0,225.0
167.4,55.5,24.0,49.0,217.0
169.9,73.9,12.9,65.0,226.0
166.0,76.1,19.1,61.0,226.0
151.6,47.0,26.4,21.0,135.0
175.3,71.2,14.9,46.0,219.0
182.5,72.2,10.0,34.0,210.0
175.5,61.0,26.4,20.0,185.0
175.7,75.3,13.6,52.0,228.0
160.3,49.1,19.5,30.0,169.0
176.0,67.2,10.8,55.0,242.0
160.7,54.6,26.2,48.0,187.0
161.3,54.08,24.0,48.0,176.0
175.3,96.0,28.2,50.0,226.0
178.4,79.0,15.4,68.0,260.0
169.7,78.1,30.8,39.0,162.0
173.1,66.7,19.7,52.0,206.0
171.7,69.8,11.0,67.0,270.0
169.0,72.4,26.7,37.0,187.0
163.0,55.0,34.0,15.0,124.0
169.5,73.2,23.3,31.0,179.0
181.2,68.4,21.2,45.0,215.0
166.5,53.2,26.5,47.0,174.0
171.3,65.6,19.1,45.0,210.0
165.0,55.8,15.7,53.0,229.0
177.6,86.6,17.0,52.0,235.0
172.4,69.9,12.6,64.0,242.0
165.0,52.8,19.1,40.0,148.0
167.1,67.4,18.0,48.0,229.0
167.8,65.18,19.0,67.0,235.0
173.0,72.8,17.4,42.0,178.0
164.2,62.8,24.4,43.0,220.0
168.7,56.4,29.9,40.0,150.0
144.0,55.3,37.7,4.0,110.0
163.7,54.8,19.1,30.0,176.0
157.3,61.1,33.4,25.0,131.0
172.4,83.0,20.2,56.0,261.0
176.7,67.7,22.4,38.0,195.0
161.8,47.8,17.2,47.0,178.0
177.5,68.4,21.3,24.0,197.0
174.4,73.4,22.4,43.0,182.0
173.8,83.6,21.6,53.0,242.0
155.7,43.3,19.5,17.0,133.0
181.0,74.3,13.9,58.0,238.0
179.0,80.0,20.0,60.0,234.0
155.1,42.6,21.1,15.0,157.0
162.5,64.6,32.5,35.0,140.0
166.6,59.1,15.4,65.0,245.1
165.9,65.0,14.1,43.0,162.0
165.0,44.4,22.2,16.0,116.0
178.0,69.9,11.1,60.0,267.0
175.0,82.3,26.6,55.0,207.0
160.4,48.9,23.1,24.0,179.0
166.8,58.5,23.0,57.0,185.0
167.4,78.2,21.6,61.0,189.0
181.2,94.72,15.8,53.0,260.0
160.4,52.0,26.5,25.0,127.0
165.6,52.1,11.0,21.0,146.0
169.2,68.7,15.2,64.0,254.0
173.4,74.1,23.3,58.0,223.0
178.0,68.7,12.9,46.0,230.0
170.9,68.3,16.4,33.0,173.0
164.7,55.5,20.65127,48.0,188.0
173.9,78.2,17.8,46.0,211.0
176.4,73.7,22.8,45.0,161.0
171.7,67.3,19.5,45.0,218.0
171.7,73.0,23.5,32.0,202.0
169.2,56.5,13.9,53.0,236.0
157.9,60.96,35.2,37.0,138.0
169.3,62.3,17.2,42.0,217.0
168.2,72.6,22.3,55.0,234.0
155.6,53.9,32.7,19.0,127.0
177.6,75.2,24.1,25.0,178.0
162.8,53.0,18.4,51.0,193.0
163.3,48.7,23.9,26.0,148.0
165.6,62.38,10.5,49.0,221.0
163.3,65.1,31.7,10.0,118.0
177.4,74.1,18.8,35.0,233.0
171.0,63.1,16.3,51.0,240.0
178.6,83.5,20.3,57.0,229.0
172.5,68.0,20.8,28.0,192.0
155.3,47.3,23.2,32.0,185.0
180.2,74.0,17.5,40.0,213.0
183.9,83.5,22.9,46.0,222.0
159.4,55.8,27.0,54.0,181.0
170.7,57.5,23.4,44.0,178.0
166.3,53.6,20.2,54.0,189.0
174.3,83.2,24.4,33.0,217.0
170.2,69.6,16.4,45.0,191.0
171.6,67.7,19.3,49.0,208.0
166.8,55.86,22.7,33.0,161.0
173.3,69.2,23.3,41.0,169.0
177.2,80.5,20.1,45.0,229.0
163.4,71.5,26.4,39.0,210.0
155.8,50.4,26.3,32.0,162.0
181.1,88.5,23.0,55.0,231.0
179.9,78.9,23.4,66.0,185.0
177.9,71.0,11.6,54.0,246.0
171.0,78.2,23.2,57.0,225.0
171.7,78.5,16.8,68.0,236.0
176.8,66.02,20.3,38.0,222.0
187.7,84.6,10.2,56.0,237.0
179.7,69.9,14.1,59.0,225.0
173.7,76.2,19.6,46.0,224.0
165.6,63.3,18.1,52.0,186.0
150.0,50.7,39.3,14.0,123.0
162.0,51.5,25.3,21.0,135.0
160.6,55.8,28.6,25.0,147.0
174.7,76.0,19.7,48.0,214.0
167.1,66.9,21.2,65.0,234.0
174.0,70.2,14.6,69.0,267.0
159.1,57.0,24.0,26.0,158.0
180.6,63.2,7.8,42.0,220.0
175.9,91.5,28.7,35.0,182.0
176.1,80.5,19.9,49.0,216.0
162.8,57.94,30.9,18.0,137.0
176.7,68.9,18.6,52.0,195.0
175.0,79.1,20.2,42.0,190.0
170.0,68.2,23.0,52.0,184.0
167.3,63.2,10.8,49.0,214.0
171.4,68.2,22.3,36.0,210.0
165.8,72.3,22.4,48.0,206.0
178.0,84.5,21.2,62.0,232.0
180.7,82.1,16.2,58.0,237.0
149.1,63.3,42.7,3.0,118.0
172.6,73.64,22.6,46.0,190.0
160.0,49.6,23.8,50.0,176.0
163.7,48.2,20.6,31.0,135.0
172.6,71.3,20.3,34.0,220.0
175.9,65.02,14.2,54.0,227.0
156.2,64.0,24.6,26.0,170.0
170.5,77.7,33.2,45.0,197.0
158.0,57.9,27.4,20.0,155.0
188.1,81.6,16.1,46.0,242.0
162.0,52.0,21.0,28.0,124.0
154.6,59.4,32.3,28.0,125.0
163.9,69.4,17.0,66.0,222.0
175.1,86.4,14.1,58.0,258.0
169.8,74.8,28.2,40.0,177.0
177.9,67.0,10.8,53.0,240.0
168.6,66.0,24.0,17.0,143.0
162.8,66.7,15.1,65.0,230.0
175.2,70.8,15.5,44.0,196.0
165.1,59.0,19.1,45.0,233.0
169.1,62.6,24.3,17.0,175.0
167.5,72.8,24.8,46.0,205.0
162.6,58.9,26.0,31.0,172.0
174.5,66.0,11.5,44.0,222.0
173.0,106.4,42.4,30.0,193.0
153.2,59.1,40.3,15.0,103.0
164.9,67.4,36.9,26.0,161.0
176.6,75.2,17.4,49.0,241.0
165.6,47.3,26.6,38.0,167.0
155.2,51.5,25.3,30.0,153.0
178.6,98.3,31.7,43.0,209.0
171.2,69.9,20.7,49.0,208.0
169.9,73.7,33.9,32.0,165.0
174.8,83.4,24.3,58.0,215.0
174.6,74.7,25.4,50.0,236.0
158.8,49.7,28.4,28.0,174.0
152.0,62.1,33.7,17.0,135.0
180.3,65.9,15.8,32.0,196.0
172.5,69.2,22.1,43.0,186.0
162.8,56.9,16.5,67.0,203.0
180.0,85.08,13.1,57.0,226.0
164.0,72.9,40.4,32.0,146.0
179.0,67.2,18.8,45.0,213.0
172.6,82.1,23.1,48.0,215.0
165.0,65.9,15.9,33.0,210.0
162.1,70.9,35.7,42.0,157.0
182.1,100.3,24.61084,54.0,204.0
174.4,74.1,18.9,61.0,234.0
161.9,54.1,25.9,44.0,152.0
167.7,73.8,20.5,27.0,139.0
178.1,89.7,27.5,26.0,180.0
182.8,95.8,23.2,57.0,230.0
173.3,68.8,22.3,57.0,249.0
163.8,55.1,22.8,44.0,181.0
154.1,48.6,29.3,36.0,165.0
163.7,53.4,29.6,43.0,204.0
169.1,68.5,17.1,62.0,205.0
182.9,80.6,17.3,50.0,226.0
161.8,55.5,14.8,55.0,252.0
165.6,54.9,19.9,56.0,192.0
181.2,77.5,14.8,49.0,203.0
176.7,72.4,17.7,50.0,220.0
164.7,59.1,30.5,41.0,151.0
160.0,52.0,29.6,15.0,160.0
180.0,87.1,24.9,34.0,221.0
154.9,55.36,36.9,9.0,138.0
160.3,47.6,15.0,45.0,183.0
159.5,55.3,30.8,41.0,173.0
164.9,77.38,32.3,52.0,207.0
164.2,60.62,28.8,34.0,143.0
174.3,72.6,21.8,38.0,167.0
158.4,57.22,27.8,43.0,142.0
178.3,68.9,17.8,46.0,205.0
174.7,67.4,21.2,30.0,174.0
179.7,79.3,22.9,45.0,210.0
171.5,61.7,32.5,18.0,149.0
173.0,71.7,19.8,33.0,226.0
167.1,63.6,17.4,40.0,199.0
171.2,75.6,20.3,60.0,245.0
175.4,69.9,14.9,58.0,230.0
165.5,68.3,23.4,29.0,146.0
176.9,78.1,17.8,46.0,237.0
167.3,72.96,21.5,47.0,208.0
173.0,71.1,14.9,58.0,225.0
161.2,60.5,28.1,31.0,155.0
165.9,76.8,24.6,29.0,192.0
171.5,86.1,28.7,10.0,163.0
163.1,60.5,27.9,45.0,195.0
157.0,47.8,27.4,34.0,139.0
168.4,86.5,35.3,32.0,174.0
170.8,82.5,28.8,32.0,182.0
174.0,67.7,21.4,37.0,190.0
152.4,45.3,20.1,42.0,139.0
174.8,70.5,12.6,64.0,275.0
171.8,81.2,29.3,35.0,169.0
176.9,72.4,25.3,44.0,196.0
166.0,64.3,23.7,24.0,180.0
167.0,71.1,20.0,53.0,228.0
181.9,80.9,13.4,59.0,263.0
170.4,64.5,25.9,43.0,210.0
170.7,80.0,24.1,39.0,218.0
166.4,67.7,22.2,50.0,211.0
164.8,60.2,23.6,13.0,146.0
172.4,56.18,30.8,28.0,154.0
174.9,65.4,15.8,49.0,239.0
178.6,78.1,13.9,65.0,251.0
164.2,59.7,16.5,53.0,209.0
162.1,60.9,32.6,0.0,60.0
173.2,69.3,20.5,43.0,230.0
174.7,67.5,14.7,43.0,199.0
155.4,53.7,28.8,47.0,191.0
177.3,67.0,16.8,26.0,219.0
176.0,79.6,25.5,56.0,277.0
178.0,67.0,18.2,50.0,230.0
165.7,57.1,21.3,50.0,187.0
169.4,57.7,21.4,53.0,182.0
168.2,73.4,26.9,22.0,186.0
169.8,75.0,22.2,43.0,216.0
155.7,50.2,30.0,4.0,120.0
157.9,63.1,38.0,17.0,131.0
172.2,73.3,12.5,53.0,249.0
169.3,90.3,28.9,39.0,192.0
168.7,69.5,29.3,32.0,166.0
159.0,48.8,32.1,7.0,148.0
169.9,80.3,24.1,51.0,222.0
169.1,63.0,18.4,45.0,210.0
174.3,78.1,17.9,42.0,199.0
171.2,64.1,21.9,55.0,223.0
178.3,86.3,12.5,51.0,249.0
177.2,68.5,20.5,35.0,193.0
173.8,85.6,25.6,37.0,206.0
171.9,68.4,24.5,49.0,203.0
174.2,81.1,25.7,45.0,237.0
167.1,68.3,20.5,24.0,135.0
178.8,68.3,17.4,49.0,189.0
162.0,73.1,34.7,15.0,113.0
165.2,59.1,30.2,35.0,156.0
185.7,94.0,26.8,33.0,168.0
171.7,77.0,24.4,34.0,204.0
154.3,51.2,31.6,26.0,129.0
164.8,61.3,26.2,47.0,203.0
153.2,61.4,35.7,0.0,70.0
177.2,83.0,19.7,50.0,203.0
175.8,69.3,21.2,51.0,222.0
171.7,73.5,16.9,47.0,240.0
181.0,91.6,21.3,48.0,227.0
170.2,86.8,26.4,32.0,223.0
165.7,55.3,27.8,28.0,152.0
156.0,43.4,26.3,14.0,119.0
165.2,70.0,29.1,44.0,211.0
164.7,55.8,17.7,27.0,165.0
162.1,66.3,24.2,38.0,158.0
173.7,70.16,12.9,50.0,205.0
178.0,74.8,19.1,59.0,225.0
171.1,70.8,10.8,60.0,238.0
181.3,80.4,21.6,44.0,232.0
161.0,65.4,40.0,18.0,144.0
168.2,70.5,15.5,66.0,264.0
157.7,45.54,17.7,20.0,184.0
158.1,76.1,40.7,29.0,137.0
182.6,74.42,19.4,57.0,226.0
169.0,62.9,29.5,17.0,138.0
170.0,64.5,18.9,34.0,183.0
156.7,52.8,36.8,11.0,111.0
166.3,61.8,29.7,27.0,128.0
152.8,44.3,32.6,30.0,160.0
170.2,64.2,25.0,38.0,162.0
157.0,64.9,25.7,31.0,154.0
180.5,78.5,26.9,49.0,168.0
160.8,49.4,23.6,37.0,177.0
172.4,60.1,18.5,48.0,186.0
167.4,60.0,30.3,18.0,148.0
151.0,46.1,27.3,21.0,137.0
171.8,70.8,28.2,47.0,189.0
163.2,60.9,13.4,59.0,234.0
159.8,53.7,26.3,36.0,185.0
172.5,74.8,16.9,55.0,229.0
165.2,55.6,31.8,35.0,165.0
174.5,70.7,17.9,54.0,233.0
169.3,72.3,13.3,65.0,240.0
158.0,54.6,28.2,50.0,186.0
171.5,66.3,19.4,42.0,214.0
159.4,55.3,23.8,53.0,200.0
151.0,55.3,29.7,25.0,110.0
157.1,59.7,33.0,27.0,153.0
172.2,85.1,33.6,34.0,220.0
167.8,55.2,24.0,47.0,144.0
167.9,62.9,12.5,33.0,216.0
164.6,62.0,19.0,45.0,211.0
172.5,69.4,13.3,32.0,227.0
174.9,72.9,23.0,53.0,214.0
159.8,53.6,20.8,28.0,182.0
184.1,74.7,12.6,49.0,243.0
172.1,76.0,29.9,38.0,199.0
174.2,77.0,13.7,60.0,227.0
177.2,66.12,14.4,44.0,177.0
154.4,52.1,31.6,21.0,117.0
165.4,69.2,35.2,10.0,159.0
154.6,67.4,43.6,15.0,105.0
165.2,67.62,20.1,35.0,195.0
171.2,74.1,26.2,51.0,197.0
161.0,56.5,19.8,26.0,156.0
179.0,71.5,15.0,52.0,218.0
157.7,59.44,36.5,20.0,161.0
179.5,73.3,19.9,43.0,210.0
167.4,68.9,22.5,53.0,231.0
157.6,58.1,31.4,32.0,151.0
157.1,52.1,31.3,47.0,174.0
154.9,52.2,28.6,26.0,126.0
171.9,65.2,12.3,59.0,226.0
169.5,68.9,23.6,46.0,197.0
172.4,71.66,18.9,38.0,173.0
185.7,86.6,22.0,50.0,184.0
156.6,58.2,34.3,0.0,73.0
168.4,73.0,25.8,67.0,186.0
162.9,47.8,21.0,21.0,171.0
166.4,69.8,21.8,27.0,192.0
171.0,66.6,20.1,45.0,245.0
164.0,64.5,21.5,50.0,187.0
167.2,60.3,26.1,47.0,198.0
166.0,59.1,23.4,42.0,186.0
171.8,74.8,24.1,45.0,211.0
180.8,81.1,18.8,52.0,248.0
189.0,83.0,20.8,48.0,259.0
173.9,68.2,17.9,52.0,224.0
177.0,83.6,23.0,49.0,209.0
157.8,76.7,47.9,12.0,129.0
157.6,53.1,27.1,19.0,150.0
180.0,77.7,18.7,43.0,227.0
175.1,79.7,27.1,50.0,218.0
178.8,86.1,22.1,41.0,209.0
166.7,58.1,18.0,37.0,198.0
164.7,62.5,24.0,44.0,181.0
147.6,45.4,33.0,12.0,158.0
157.5,46.1,23.3,43.0,173.0
180.3,73.3,14.5,54.0,207.0
172.0,74.0,20.0,47.0,230.0
153.5,56.9,25.6,59.0,170.0
160.1,51.7,30.7,47.0,159.0
181.4,80.2,28.2,18.0,127.0
178.3,73.3,16.7,48.0,228.0
158.2,55.2,25.7,29.0,153.0
165.5,63.7,26.9,43.0,191.0
160.0,55.6,13.2,48.0,175.0
174.9,70.1,9.4,62.0,222.0
173.3,68.2,12.8,59.0,219.0
172.1,72.5,28.1,31.0,194.0
165.1,58.9,29.6,34.0,166.0
175.6,75.1,10.8,59.0,215.0
165.2,59.0,19.6,18.0,140.0
167.2,59.7,19.3,47.0,231.0
174.4,78.7,21.2,58.0,247.0
158.8,56.8,33.6,23.0,146.0
170.2,66.9,22.8,46.0,96.0
157.8,54.4,40.7,2.0,90.0
160.7,54.3,27.9,33.0,157.0
165.3,51.2,20.5,32.0,156.0
168.7,63.9,22.7,53.0,211.0
170.8,70.4,18.5,49.0,225.0
175.9,78.5,18.6,49.0,202.0
182.8,97.6,27.5,57.0,206.0
185.1,83.0,17.2,45.0,214.0
162.8,54.4,24.6,33.0,95.0
160.4,54.5,27.1,40.0,181.0
154.6,40.6,20.9,20.0,137.0
179.0,79.1,5.0,46.0,209.0
170.8,77.3,28.4,51.0,183.0
151.4,45.8,16.2,22.0,127.0
180.8,79.8,13.9,60.0,241.0
163.8,62.8,26.6,32.0,180.0
155.5,55.3,38.0,33.0,160.0
166.1,64.9,26.2,45.0,196.0
179.5,80.3,15.9,55.0,233.0
162.4,62.1,26.2,13.0,124.0
170.6,64.52,17.3,42.0,181.0
155.7,52.6,27.6,22.0,154.0
170.4,66.1,15.9,53.0,238.0
171.3,78.1,24.4,46.0,202.0
158.5,48.6,30.1,15.0,118.0
153.3,54.6,26.7,37.0,152.0
176.0,83.9,28.7,44.0,189.0
172.9,75.0,23.7,37.0,175.0
169.0,86.22,33.9,41.0,198.0
181.9,63.4,13.5,35.0,230.0
170.2,78.6,22.6,57.0,210.0
161.4,60.5,32.2,43.0,171.0
150.7,52.46,30.0,31.0,171.0
173.7,64.9,14.9,36.0,238.0
161.8,58.7,29.6,44.0,126.0
168.9,66.5,19.1,45.0,190.0
158.3,57.6,31.2,19.0,161.0
181.4,102.0,31.0,36.0,242.0
167.6,71.6,16.7,51.0,230.0
184.8,89.2,28.1,30.0,220.0
171.0,74.6,25.2,52.0,213.0
182.3,85.5,17.7,43.0,254.0
146.6,54.42,34.0,15.0,145.0
167.8,66.1,23.3,39.0,178.0
157.6,49.44,22.3,40.0,125.0
158.6,53.8,27.9,32.0,165.0
179.8,80.3,24.3,41.0,228.0
175.6,76.9,14.9,53.0,222.0
183.0,76.3,14.6,56.0,231.0
167.4,65.52,16.7,40.0,181.0
161.4,63.1,32.8,12.0,148.0
160.0,54.8,31.8,24.0,111.0
167.6,66.0,10.1,63.0,234.0
152.7,56.7,31.0,27.0,120.0
164.4,63.6,23.4,42.0,210.0
157.7,53.3,26.0,45.0,167.0
169.3,74.0,22.1,38.0,204.0
173.4,81.2,23.9,29.0,173.0
164.2,60.4,32.6,25.0,134.0
164.4,62.7,28.0,30.0,180.0
167.2,74.9,35.0,28.0,134.0
168.9,78.8,23.4,47.0,241.0
153.8,59.4,29.9,46.0,187.0
164.0,65.0,23.5,23.0,178.0
172.2,67.0,22.0,27.0,202.0
182.4,91.3,19.9,51.0,215.0
160.7,59.2,29.0,42.0,197.0
166.1,61.2,19.2,61.0,213.0
176.1,75.2,15.6,40.0,233.0
170.0,75.5,30.4,29.0,186.0
167.0,60.5,19.5,47.0,210.0
174.6,70.46,24.7,29.0,156.0
157.1,47.0,15.7,36.0,173.0
149.0,54.4,37.5,20.0,105.0
171.3,69.0,10.0,38.0,212.0
171.3,94.86,33.4,39.0,200.0
167.4,61.54,8.8,67.0,247.0
175.3,76.3,19.4,36.0,177.0
170.3,60.8,13.0,52.0,266.0
178.1,64.0,14.5,52.0,238.0
176.0,76.7,23.5,57.0,241.0
165.0,51.8,12.2,38.0,170.0
155.9,45.7,28.7,43.0,166.0
185.4,80.76,15.8,49.0,239.0
153.5,52.9,30.1,31.0,124.0
157.6,46.9,22.8,41.0,155.0
174.4,69.2,20.3,38.0,175.0
172.8,84.42,21.8,60.0,243.0
182.3,93.9,23.3,47.0,234.0
170.2,68.0,30.7,32.0,166.0
164.5,48.9,15.7,42.0,186.0
169.2,67.9,35.6,23.0,151.0
175.0,76.6,25.3,48.0,238.0
173.8,68.4,14.3,46.0,240.0
179.5,84.6,20.9,43.0,227.0
171.0,68.3,26.9,58.0,245.0
174.3,66.2,8.7,67.0,256.0
153.5,52.7,38.4,19.0,114.0
162.9,62.7,33.3,22.0,156.0
163.0,59.5,29.2,50.0,174.0
165.3,52.3,21.0,25.0,156.0
166.2,51.1,8.6,39.0,197.0
160.0,48.5,31.1,22.0,135.0
166.7,58.4,25.3,45.0,187.0
174.5,89.7,29.5,43.0,200.0
157.1,57.8,29.0,22.0,133.0
171.9,67.7,22.9,36.0,199.0
176.0,67.5,20.5,44.0,197.0
154.9,58.9,35.4,17.0,102.0
